model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit,avg_proj,refusal_detected,format_violation,choice_margin,answer_entropy
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7119152843952179,-0.351707398891449,1.177157700061798,1.75,-0.0680193267762661,-0.040643900632858276,0,-0.7119152843952179,0,0,1.75,1.177157700061798
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6475104913115501,0.01667042076587677,1.2447380423545837,0.625,-0.074612847995013,-0.013371615670621395,0,-0.6475104913115501,0,0,0.625,1.2447380423545837
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.41216202825307846,0.2258715182542801,0.6474408060312271,3.5,-0.06392950424924493,-0.012304899282753468,0,-0.41216202825307846,0,0,3.5,0.6474408060312271
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.48248291015625,0.37703096866607666,1.1011362075805664,0.125,-0.2014407031238079,-0.0686052069067955,0,-0.48248291015625,0,0,0.125,1.1011362075805664
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.6356545239686966,-0.1083538830280304,1.050156593322754,1.25,-0.019823644310235977,0.04518028348684311,0,-0.6356545239686966,0,0,1.25,1.050156593322754
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.27250605821609497,0.39791572093963623,0.885744720697403,2.625,-0.04911668226122856,-0.03414662182331085,0,-0.27250605821609497,0,0,2.625,0.885744720697403
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.6776161193847656,-0.15646076202392578,1.213611662387848,0.75,-0.04590418515726924,-0.006570621393620968,0,-0.6776161193847656,0,0,0.75,1.213611662387848
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.24158832430839539,0.6201521754264832,0.9761187136173248,1.625,0.04199046874418855,0.08372186124324799,0,-0.24158832430839539,0,0,1.625,0.9761187136173248
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.4388914480805397,0.226832315325737,1.4646188020706177,0.0,-0.05770627222955227,-0.042827386409044266,0,-0.4388914480805397,0,0,0.0,1.4646188020706177
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.4728735089302063,0.3047151565551758,0.9811730086803436,1.5,0.028937913943082094,0.06312452256679535,0,-0.4728735089302063,0,0,1.5,0.9811730086803436
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6953261904418468,-0.10147567838430405,1.193396896123886,1.375,-0.1381431184709072,-0.08537084609270096,0,-0.6953261904418468,0,0,1.375,1.193396896123886
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.26573827862739563,0.577897846698761,1.09390789270401,0.75,0.04075003042817116,0.05569339543581009,0,-0.26573827862739563,0,0,0.75,1.09390789270401
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8697017580270767,-0.35516443848609924,0.929951012134552,1.125,-0.06628543930128217,-0.014674470759928226,0,-0.8697017580270767,0,0,1.125,0.929951012134552
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.4769119434058666,0.07697407156229019,1.22819584608078,0.75,-0.14167198911309242,-0.07599995285272598,0,-0.4769119434058666,0,0,0.75,1.22819584608078
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.36824506521224976,0.36967480182647705,1.2356514632701874,1.375,0.021467342972755432,0.11965474486351013,0,-0.36824506521224976,0,0,1.375,1.2356514632701874
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.4749174416065216,0.2886810898780823,1.0245791971683502,0.75,-0.09099468775093555,-0.05467981472611427,0,-0.4749174416065216,0,0,0.75,1.0245791971683502
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7108675688505173,-0.33638641238212585,1.2116066217422485,2.75,-0.008565409108996391,0.05394216254353523,0,-0.7108675688505173,0,0,2.75,1.2116066217422485
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8382869064807892,-0.6122725605964661,1.0866715013980865,2.5,-0.13013621792197227,-0.07692290097475052,0,-0.8382869064807892,0,0,2.5,1.0866715013980865
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.5338852182030678,-0.231447234749794,1.3507561087608337,1.125,-0.05571538582444191,0.04566716402769089,0,-0.5338852182030678,0,0,1.125,1.3507561087608337
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.783535435795784,-0.1853751242160797,1.1237825155258179,1.25,0.10262931464239955,0.20931367576122284,0,-0.783535435795784,0,0,1.25,1.1237825155258179
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.3163820803165436,0.36691635847091675,1.0798222422599792,2.0,-0.10831230506300926,-0.08273693174123764,0,-0.3163820803165436,0,0,2.0,1.0798222422599792
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.6234642416238785,-0.3237523138523102,1.305222988128662,1.0,-0.14295455068349838,-0.12549647688865662,0,-0.6234642416238785,0,0,1.0,1.305222988128662
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.4817950427532196,0.17885631322860718,1.0580866038799286,1.375,-0.13492703065276146,-0.10785534232854843,0,-0.4817950427532196,0,0,1.375,1.0580866038799286
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.5658965548500419,-0.026811448857188225,1.0516322255134583,1.125,-0.1412430740892887,-0.08179862052202225,0,-0.5658965548500419,0,0,1.125,1.0516322255134583
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.38572634756565094,0.4415685832500458,1.009125679731369,1.5,-0.10246443748474121,-0.0657120794057846,0,-0.38572634756565094,0,0,1.5,1.009125679731369
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6589211151003838,-0.1780247539281845,0.9595015943050385,2.125,-0.011621624231338501,0.09910848736763,0,-0.6589211151003838,0,0,2.125,0.9595015943050385
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8426194787025452,-0.5740234851837158,1.2373723983764648,1.625,-0.11073193699121475,-0.08343259990215302,0,-0.8426194787025452,0,0,1.625,1.2373723983764648
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.3842822164297104,0.2096540629863739,1.137269288301468,1.75,-0.12311232835054398,-0.06965258717536926,0,-0.3842822164297104,0,0,1.75,1.137269288301468
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.12436506152153015,0.7053248882293701,1.2520132958889008,0.75,-0.07712166639976203,0.002515512052923441,0,-0.12436506152153015,0,0,0.75,1.2520132958889008
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7142776548862457,-0.4596679210662842,1.480021893978119,0.75,-0.10408840607851744,-0.004072314128279686,0,-0.7142776548862457,0,0,0.75,1.480021893978119
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.34492921829223633,0.4424206018447876,0.6732644140720367,2.875,-0.004129685461521149,0.09119731187820435,0,-0.34492921829223633,0,0,2.875,0.6732644140720367
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.41321057826280594,0.16633497178554535,1.0395089089870453,0.625,0.047203349182382226,0.09563104063272476,0,-0.41321057826280594,0,0,0.625,1.0395089089870453
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6191300414502621,-0.039986662566661835,1.168528974056244,1.75,-0.09642132557928562,-0.04900925233960152,0,-0.6191300414502621,0,0,1.75,1.168528974056244
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.6399687230587006,-0.2723919749259949,1.2504201531410217,0.5,-0.14158395677804947,-0.127028688788414,0,-0.6399687230587006,0,0,0.5,1.2504201531410217
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6909412443637848,-0.20658749341964722,0.9795050323009491,0.25,-0.16288558021187782,-0.10703480988740921,0,-0.6909412443637848,0,0,0.25,0.9795050323009491
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6976448595523834,-0.3298012614250183,1.1040008664131165,1.375,-0.06094581913203001,-0.021952031180262566,0,-0.6976448595523834,0,0,1.375,1.1040008664131165
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6973118335008621,-0.23765185475349426,0.9571220874786377,2.5,-0.056925440672785044,-0.005865414626896381,0,-0.6973118335008621,0,0,2.5,0.9571220874786377
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.41746895015239716,0.22906628251075745,1.1915242671966553,0.75,-0.009860068559646606,0.04604543745517731,0,-0.41746895015239716,0,0,0.75,1.1915242671966553
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.3804986774921417,0.25552695989608765,0.7284100651741028,3.125,-0.14885520562529564,-0.08109303563833237,0,-0.3804986774921417,0,0,3.125,0.7284100651741028
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,0.21431105264595576,1.0426499843597412,1.4234148929161685,0.0,-0.05389827223760741,0.3350738286972046,0,0.21431105264595576,0,0,0.0,1.4234148929161685
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.4688777029514313,0.19349068403244019,1.2103991508483887,0.375,0.06214264128357172,0.12307359278202057,0,-0.4688777029514313,0,0,0.375,1.2103991508483887
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8120113909244537,-0.49299806356430054,1.42486572265625,1.625,-0.10025058314204216,-0.08443774282932281,0,-0.8120113909244537,0,0,1.625,1.42486572265625
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.47063613682985306,0.24420355260372162,1.0447555780410767,1.375,-0.04415420163422823,0.01656409166753292,0,-0.47063613682985306,0,0,1.375,1.0447555780410767
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.9383173882961273,-0.5110853314399719,1.474909782409668,0.625,-0.07437828183174133,-0.060844846069812775,0,-0.9383173882961273,0,0,0.625,1.474909782409668
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.4461592361330986,0.2357344776391983,0.9403886497020721,0.75,-0.043372051790356636,-0.024945449084043503,0,-0.4461592361330986,0,0,0.75,0.9403886497020721
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.39431264996528625,0.2785627245903015,1.0277688801288605,0.875,-0.06933769024908543,-0.02204393967986107,0,-0.39431264996528625,0,0,0.875,1.0277688801288605
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.37581339478492737,0.4777953028678894,0.9035131931304932,1.75,-0.12671390920877457,-0.1234782338142395,0,-0.37581339478492737,0,0,1.75,0.9035131931304932
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6563369822688401,0.011618695221841335,1.2531850337982178,0.625,-0.05375215783715248,-0.05047935992479324,0,-0.6563369822688401,0,0,0.625,1.2531850337982178
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6020719399675727,-0.0221098642796278,1.215303748846054,0.5,-0.08922308217734098,-0.020770346745848656,0,-0.6020719399675727,0,0,0.5,1.215303748846054
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7125071510672569,-0.11247293651103973,1.258493423461914,1.5,-0.07353441743180156,0.011737027205526829,0,-0.7125071510672569,0,0,1.5,1.258493423461914
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.48746156692504883,0.26706433296203613,1.1542603075504303,0.375,-0.048236070200800896,-0.016949284821748734,0,-0.48746156692504883,0,0,0.375,1.1542603075504303
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.37110355496406555,0.32170790433883667,0.9703848361968994,1.125,-0.09807411953806877,0.0693933442234993,0,-0.37110355496406555,0,0,1.125,0.9703848361968994
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.8150159120559692,-0.34929049015045166,1.3611260652542114,0.5,-0.02219223976135254,0.12319222092628479,0,-0.8150159120559692,0,0,0.5,1.3611260652542114
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7169098258018494,-0.4417702555656433,1.5345607995986938,0.625,-0.07714641094207764,-0.04417584091424942,0,-0.7169098258018494,0,0,0.625,1.5345607995986938
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.33927637338638306,0.35728371143341064,0.9770841300487518,2.0,0.012557141482830048,0.12982191145420074,0,-0.33927637338638306,0,0,2.0,0.9770841300487518
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.34987421333789825,0.2547650635242462,0.9317151010036469,1.125,0.08779864013195038,0.09861665964126587,0,-0.34987421333789825,0,0,1.125,0.9317151010036469
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.5646774638444185,-0.029994700103998184,0.9160356223583221,1.375,-0.07423501648008823,-0.023661401122808456,0,-0.5646774638444185,0,0,1.375,0.9160356223583221
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.5068576782941818,0.12620440125465393,1.1964903473854065,0.25,-0.025918764993548393,0.03515583649277687,0,-0.5068576782941818,0,0,0.25,1.1964903473854065
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.3906978815793991,0.25677815079689026,1.1265540719032288,2.125,-0.15125498175621033,-0.14134302735328674,0,-0.3906978815793991,0,0,2.125,1.1265540719032288
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.459752194583416,0.22829271852970123,1.1492065787315369,2.0,-0.06621923297643661,-0.05033271759748459,0,-0.459752194583416,0,0,2.0,1.1492065787315369
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.5701569579541683,-0.09955459088087082,0.9431080520153046,2.875,-0.06555451918393373,-0.030936868861317635,0,-0.5701569579541683,0,0,2.875,0.9431080520153046
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.4218209683895111,0.37176305055618286,0.48496077954769135,5.75,-0.057514384388923645,-0.0407724604010582,0,-0.4218209683895111,0,0,5.75,0.48496077954769135
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.6311912834644318,-0.3899550437927246,1.485129475593567,0.625,-0.019785990938544273,0.06242283061146736,0,-0.6311912834644318,0,0,0.625,1.485129475593567
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.5983921475708485,0.0935417041182518,1.074541836977005,1.375,-0.051100791431963444,0.03081914596259594,0,-0.5983921475708485,0,0,1.375,1.074541836977005
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.14765039086341858,0.5668631196022034,0.9672518372535706,1.375,0.010838158428668976,0.127809539437294,0,-0.14765039086341858,0,0,1.375,0.9672518372535706
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6424835324287415,-0.1235886812210083,1.00115567445755,1.875,-0.010082665365189314,0.01063643116503954,0,-0.6424835324287415,0,0,1.875,1.00115567445755
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.3863022103905678,0.159443661570549,0.9659456014633179,1.625,0.009637471288442612,0.0968756303191185,0,-0.3863022103905678,0,0,1.625,0.9659456014633179
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.3289739638566971,0.47953757643699646,0.9125967621803284,2.625,-0.16001241654157639,-0.1365380436182022,0,-0.3289739638566971,0,0,2.625,0.9125967621803284
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.47390808165073395,0.16558977961540222,0.6867620348930359,3.75,-0.056262796744704247,-0.024619068950414658,0,-0.47390808165073395,0,0,3.75,0.6867620348930359
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6877761036157608,-0.14866092801094055,1.1775279641151428,1.375,-0.1347745805978775,-0.13165906071662903,0,-0.6877761036157608,0,0,1.375,1.1775279641151428
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.5602060854434967,0.23448246717453003,0.9543899893760681,2.125,-0.05747759435325861,-0.009896749630570412,0,-0.5602060854434967,0,0,2.125,0.9543899893760681
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.5746785327792168,0.01613415777683258,1.5425083637237549,0.25,-0.12896138802170753,-0.10260195285081863,0,-0.5746785327792168,0,0,0.25,1.5425083637237549
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7751446962356567,-0.6033762693405151,1.3628513813018799,1.75,-0.0881213890388608,-0.019695186987519264,0,-0.7751446962356567,0,0,1.75,1.3628513813018799
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7010238021612167,-0.33035990595817566,1.4394599199295044,1.0,-0.1291927471756935,-0.07565145194530487,0,-0.7010238021612167,0,0,1.0,1.4394599199295044
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.49084722995758057,0.20677006244659424,0.9544453918933868,1.75,0.0502719022333622,0.16524817049503326,0,-0.49084722995758057,0,0,1.75,0.9544453918933868
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7471614480018616,-0.44407856464385986,1.517278790473938,1.25,-0.11578306555747986,-0.0798204243183136,0,-0.7471614480018616,0,0,1.25,1.517278790473938
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.7420803010463715,-0.4812014698982239,1.4165546298027039,1.375,-0.11191333457827568,-0.07665305584669113,0,-0.7420803010463715,0,0,1.375,1.4165546298027039
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.5592469573020935,0.1275956630706787,0.8515072166919708,1.875,-0.029349634889513254,-0.0013022730126976967,0,-0.5592469573020935,0,0,1.875,0.8515072166919708
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.536856023594737,-0.025756295770406723,1.059176743030548,2.625,-0.07910682819783688,-0.062467318028211594,0,-0.536856023594737,0,0,2.625,1.059176743030548
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.2621026933193207,0.5570663809776306,1.0824440121650696,1.0,-0.0006086602807044983,0.07193388789892197,0,-0.2621026933193207,0,0,1.0,1.0824440121650696
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.6550195831805468,-0.028046730905771255,0.9858373999595642,3.625,0.008212264627218246,0.04891546815633774,0,-0.6550195831805468,0,0,3.625,0.9858373999595642
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.500115267932415,0.2031397968530655,1.413521945476532,0.875,-0.12549003586173058,-0.06472910195589066,0,-0.500115267932415,0,0,0.875,1.413521945476532
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.49965670704841614,0.10669714212417603,0.860867440700531,2.25,-0.22682350873947144,-0.21635496616363525,0,-0.49965670704841614,0,0,2.25,0.860867440700531
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.96743044257164,-0.6796330809593201,1.4576496481895447,0.875,0.1064276359975338,0.1364297866821289,0,-0.96743044257164,0,0,0.875,1.4576496481895447
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.44308239221572876,0.2948395013809204,1.1564875841140747,0.25,-0.062251776456832886,0.061634138226509094,0,-0.44308239221572876,0,0,0.25,1.1564875841140747
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9927549958229065,-0.9521243572235107,1.327191710472107,0.75,0.016356480307877064,0.053200699388980865,0,-0.9927549958229065,0,0,0.75,1.327191710472107
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.25729894638061523,0.6171040534973145,1.111568033695221,0.0,-0.0169530576094985,0.012807777151465416,0,-0.25729894638061523,0,0,0.0,1.111568033695221
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.6024312898516655,-0.1594838947057724,1.3134558200836182,0.125,-0.21527807414531708,-0.0674649178981781,0,-0.6024312898516655,0,0,0.125,1.3134558200836182
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.72657610476017,-0.18563464283943176,0.8235995024442673,4.25,0.024078570306301117,0.11540845036506653,0,-0.72657610476017,0,0,4.25,0.8235995024442673
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.30293741822242737,0.33269232511520386,0.9526290893554688,1.625,-0.030872758477926254,0.09392593055963516,0,-0.30293741822242737,0,0,1.625,0.9526290893554688
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.9635668098926544,-0.7525994181632996,1.7022791504859924,0.5,0.011223254492506385,0.024067316204309464,0,-0.9635668098926544,0,0,0.5,1.7022791504859924
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.5558888018131256,0.11905854940414429,1.1379450857639313,0.0,-0.08535766042768955,-0.06090154871344566,0,-0.5558888018131256,0,0,0.0,1.1379450857639313
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,0.20335792303085326,1.1757506132125854,1.0251268804073335,0.25,-0.056515113450586796,0.014403651468455791,0,0.20335792303085326,0,0,0.25,1.0251268804073335
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9657064080238342,-0.6331548690795898,1.483120083808899,0.5,-0.1529960334300995,-0.07499280571937561,0,-0.9657064080238342,0,0,0.5,1.483120083808899
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.5520617626607418,0.04554445296525955,1.90903902053833,0.625,0.024368944577872753,0.06812641769647598,0,-0.5520617626607418,0,0,0.625,1.90903902053833
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.8159105181694031,-0.45359086990356445,1.5057739615440369,1.0,-0.05086098797619343,-0.04512986168265343,0,-0.8159105181694031,0,0,1.0,1.5057739615440369
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9857075214385986,-0.8717324733734131,1.6821066737174988,1.875,-0.008743403479456902,0.04316004738211632,0,-0.9857075214385986,0,0,1.875,1.6821066737174988
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,1,-0.4306857958436012,0.12771795690059662,1.0679590702056885,2.375,-0.129759281873703,-0.1241711676120758,0,-0.4306857958436012,0,0,2.375,1.0679590702056885
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.29666364192962646,0.4834033250808716,1.1914079189300537,0.0,0.004778827540576458,0.035280101001262665,0,-0.29666364192962646,0,0,0.0,1.1914079189300537
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-1.0996785759925842,-1.0150943994522095,2.2607005834579468,0.25,0.048027516808360815,0.10309440642595291,0,-1.0996785759925842,0,0,0.25,2.2607005834579468
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.5324037075042725,0.16285431385040283,1.1227640211582184,1.25,-0.04435819014906883,0.06074439734220505,0,-0.5324037075042725,0,0,1.25,1.1227640211582184
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,0.14476653337478637,1.1898061037063599,1.116601228993386,0.625,-0.1832660771906376,-0.01715661957859993,0,0.14476653337478637,0,0,0.625,1.116601228993386
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.1802210807800293,0.6798207759857178,1.3586868047714233,0.0,0.00405372679233551,0.09320239722728729,0,-0.1802210807800293,0,0,0.0,1.3586868047714233
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.13017839193344116,0.6893991827964783,0.70548877120018,2.875,-0.005905540660023689,0.03168521448969841,0,-0.13017839193344116,0,0,2.875,0.70548877120018
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.5640510469675064,0.12120124697685242,1.099134773015976,1.75,-0.020729798823595047,0.10665308684110641,0,-0.5640510469675064,0,0,1.75,1.099134773015976
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.4943663030862808,-0.1243562400341034,1.2591291666030884,2.125,-0.019778042304096743,-0.0007768743089400232,0,-0.4943663030862808,0,0,2.125,1.2591291666030884
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.7404828146100044,-0.171075239777565,0.7873084545135498,2.25,-0.17169517278671265,-0.14706367254257202,0,-0.7404828146100044,0,0,2.25,0.7873084545135498
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9240540266036987,-0.8964671492576599,1.772746205329895,0.25,0.007704885909333825,0.008840631693601608,0,-0.9240540266036987,0,0,0.25,1.772746205329895
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.790024995803833,-0.7165330052375793,1.4145327806472778,2.0,0.01597798941656947,0.03629231080412865,0,-0.790024995803833,0,0,2.0,1.4145327806472778
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9033851027488708,-0.7486950159072876,1.1171440482139587,2.375,-0.07239044457674026,-0.056140437722206116,0,-0.9033851027488708,0,0,2.375,1.1171440482139587
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.7928458750247955,-0.618583083152771,1.4372915625572205,0.25,-0.031395976431667805,0.02090931497514248,0,-0.7928458750247955,0,0,0.25,1.4372915625572205
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9859926104545593,-0.9712051153182983,1.837942361831665,0.875,-0.01796245388686657,0.04707794263958931,0,-0.9859926104545593,0,0,0.875,1.837942361831665
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.7940551489591599,-0.33274683356285095,1.1375722289085388,1.625,-0.03932404704391956,-0.03634984418749809,0,-0.7940551489591599,0,0,1.625,1.1375722289085388
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.8666850328445435,-0.5644714832305908,1.0154087543487549,1.875,-0.02773925568908453,0.023332076147198677,0,-0.8666850328445435,0,0,1.875,1.0154087543487549
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.5403963290154934,-0.08143668621778488,1.0945213437080383,2.25,-0.09930599480867386,-0.06334258615970612,0,-0.5403963290154934,0,0,2.25,1.0945213437080383
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-1.0349759459495544,-0.7512955665588379,1.6121991276741028,0.625,-0.03160385135561228,-0.027045520022511482,0,-1.0349759459495544,0,0,0.625,1.6121991276741028
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.7386785447597504,-0.5059747695922852,0.9884056746959686,2.25,-0.006873361766338348,0.08672013133764267,0,-0.7386785447597504,0,0,2.25,0.9884056746959686
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.5598573088645935,-0.08285188674926758,0.8740559220314026,1.75,0.011258110404014587,0.12355300784111023,0,-0.5598573088645935,0,0,1.75,0.8740559220314026
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.7660657167434692,-0.38095414638519287,0.7179752290248871,3.625,-0.03670505527406931,0.014282574877142906,0,-0.7660657167434692,0,0,3.625,0.7179752290248871
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.3499770611524582,0.3386940062046051,1.1796762943267822,1.25,-0.11152302846312523,-0.10467900335788727,0,-0.3499770611524582,0,0,1.25,1.1796762943267822
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-1.1222800016403198,-0.921460747718811,1.773512363433838,1.5,0.07851669378578663,0.09543878585100174,0,-1.1222800016403198,0,0,1.5,1.773512363433838
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-1.0196339786052704,-0.9871681332588196,1.456307053565979,0.625,-0.146524952724576,-0.057876694947481155,0,-1.0196339786052704,0,0,0.625,1.456307053565979
